جس گھٹیا شخص سمجھدار سمجھ عقل چھو بھی نہیں گزری,1
خفا ھیں صفدر شریف گرفتار مگر افسوس کسی نئیں مزار قائد بے حرمتی ھوی اب ۱4 اگست قائد بجائے صفدر گانے گانا,1
دیوار لکھا تھا پڑھنے والا گدھا پٹواری نے پڑھا مٹا لکھ دیا لکھنے والا گدھا,1
ٹیکس کلیکشن سے یاد آیا جناب نے وعدہ فرمایا تھا تاریخ سے ٹیکس اکٹھا دکھائیں گے، پہ بھروسہ کسی نے، کتنا ٹیکس اکٹھا کیا؟ جناب جن صاحب ارب پتی وزیر خود بھی ٹیکس چور قوم ٹیکس گی۔ بات جذبات نہیں تبدیلی ہے۔,1
سوری ڑونٹ نو,0
پیٹرول 200 روپے تولہ انگور200 روپے لیٹر آٹا 600 روپے میٹر چینی 100 روپے فٹ کدو 200 روپے گز,0
ایسی باتیں بتائی نہیں جاتی نظر لگ جاتی,0
شرم ن لیگ کھلا تضاد دونوں مکمل چیزیں آگ بھی سیاست بی بی خدا خوف مرنا بھی,1
بندہ دن پہلے آرمی چیف گھر بھیجنے دعویٰ رہا تھا اللہ تعالیٰ نے ذلالت اسکے مقدر لکھ کہتا دن بعد اسکے سامنے آ جاتا,1
ایسے پانچ سال پورے جائیں گے۔ مریم اورنگزیب ٹی وی پہ آکے مذید 3 سال بتائے نا اہل اوپر مسلط دیا,1
مریم جیسی فرق نہیں فرق رات والی باتیں کتابوں نہ لکھتی بھی جھوٹ لیکں تیر ڈھیٹ پن اندازہ لگ گیا نہ مزے,1
آرمی چیف نے خود کہا ہوگا منہ بند رکھنا نویں بونگی نہ مار دینا,0
بڑا شوق تھا زمانہ جاھلیت دیکھنے فراز پٹواریوں دیکھ کمی پوری ھوگی,0
ہائے سوہنی کڑی نے ویلکم,0
پیپلزپارٹی والوں تکلیف,1
چار دن مصروف ہوئے، صحافیوں نے پڑھا لکھا سمجھنا شروع دیا ۔۔,1
جس حساب سے انڈے مہنگے مجھے لگ رہا بار گرم انڈے والا سکیورٹی گارڈ گا,1
شریف خاندان نے قوم بھی بتا دیا مادرِ ملّت زندہ باد کہنا الیکشن چوروں ووٹ چوروں چھیڑ,1
پتہ نہیں بھاگتے,0
اب ابھی نندن بھی پاکستانی آرمی سے پیار کرتا nationlovespakistanarmy,0
سمجھ تے نہیں بھی,0
نے حصہ لیا ٹرینڈ اوپر نا آتا NationLovesPakistanArmy,0
بریکنگ نیوز کیپٹن صفدر گرفتاری واقعہ جی سندھ نے دل برداشتہ 2 ماہ رخصت ابھی غیرت مند ماؤں لال زندہ ھیں,1
کاکا نے عدت پوری نہیں ہونے عوام مدت پوری ہونے,1
جلسے لاکھ بندے پٹواری پُتر جنازے تے 10 لاکھ بندہ وی آ جاوے مُردہ دوبارہ زندہ نئی جاندا,1
دل دھڑکن نواز شریف چاروں صوبوں آواز مریم نواز مریم نواز,1
ملے لاش بھی دن شہر کسی ویرانے سے بھی گستاخِ صحابہ سرعام کافر کہتا,0
یے سیلبریٹ شان,0
جی بالکل جتئیے وی نہ تے خرچہ وی لئیے فائدہ ؟,0
پہلے نواز شریف اقتدار جنرل ضیاء الحق نے دیا فوج سیاست تعلق نہیں اے سی اچھا سوری,1
آرمی چیف نے کیپٹن صفدر گرفتاری معاملے نوٹس کور کمانڈر سے رپورٹ طلب کرلی اچھا مطلب ملوث ھے رپورٹ گا، واہ SindhGovt IGSindh ISPR,1
بلاول بھٹو صاحبہ کور کمانڈر کانفرنس جے,1
آلو200روپےدرجن انڈے200کلو آٹا600روپےلیٹر چینی 100 روپےمربع فٹ سونا1لاکھ روپےکلومیڑ سائنسدان بلو کھسرا کدو 200 روپے گَز ٹینڈے 100 روپے فُٹ مولی 300 روپے میـٹر کھسرا پاکستان وزیر اعظم بننے لیے امیدوار لکھ لعنت ۔,1
ھاھا شرم حیا بھی،,0
پتر جل ری ؟؟,0
مجھے ہمیشہ کہا ٹویٹر دھوکہ فیک آپکو ہمیشہ یہی کہا کرتا تھا نہیں لاکن مجھے بات ماننی پڑے گا بکواس چیزیں اب سمجھ آئیں ہمیشہ جد رہیں دوسروں فتح خود نا گنوائیں,0
میاں محمد نواز شریف دورہ ملک قوم تقدیر بدل سکتا دل دورہ,1
جلسوں لہر دیھک کرآپ کروناکی بہانہ یاد آگئی,1
آرمی چیف بلاول بھٹو زرداری ٹیلیفون۔ موجودہ حال تبادلہ خیال۔ ناظرین پھٹی پڑی عاشقی قدموں میں۔۔۔,1
مجازی خدا ، مجازی ورکر,1
پٹواریوںکیمادرملت ایجاد ماں جملہ آخری بار قطری نے جہاز سوار کہا تھا سمجھ,0
سر چینل پالیسی خلاف جا حق بات بیٹھا اینکر آپکو بھی کاٹ دیتا ۔۔ خیال کیجئے۔۔ کیجئے لیکِن اب انصاف قرآن اسلام ایسی باتیں۔ نہ کیجئے متحمل نہیں,1
ڈوبے صنم بھی ڈوبیں عمران ٹو سلیکٹرز,1
اگلے جلسے چینی 100 روپے انچ چاول 150 روپے فٹ گوشت 450 روپے لیٹرپالک 230 روپے مرلہ,1
بے نظیر نواز شریف بہن مریم وضاحت بڑا بے غیرت تھا بھائی بہن ننگی تصویریں جہاز سے پھینکواتا تھا nani420,1
پٹواریوںکیمادرملت بندہ کھوتوں سے پوچھے مادر ملت,0
لکل جناب۔۔۔ اب عوام امید تحریک لبیک پاکستان باباجی ذندہ باد,0
باتوں اتنا سیریس لیتے او بابا پوسٹ خلاف لائک بیٹھے,0
پہلے مجھے سمجھ نہیں ا۶ی غور سمجھ ا۶ی,0
اچھا نالائقی آگ دفتروں فائلز ،بلڈنگز ریکارڈ جلاۓ جاتے تب آگ بیغیرتی,1
حکومت نے اتنی مہنگائی ہیے کیلا 25 روپے انچ ہوگیا جس وجہ سے مجھے کیلے لینے مشکلات پیش آ رہیں بلاول زراری عرف بلو رانی ۔,1
عمران خان نے دِن پہلے کہا تھا اب نیا عمران خان نظر گا نئے پاکستان بعد نیا عمران خان،,1
بے شرم حکومت شرم آنا چاہیئے چلغوزے 2500 روپے کلو میٹر بلاول بھٹو نااہلحکومتچوراپوزیشن,1
نہیں جی ورنہ کہا ایسی باتیں لکھتی,0
حامد پٹ پٹا ھے,0
تاڈا ویسے کردار نہیں کٹھ پتلی,0
پاکستانی قوم آرمی خاطر نواز شریف ملا ڈیزل اچکزی 1000 خارشی کتے قربان سکتے پاکستان آرمی نہیں چھوڑ سکتا,1
بزدارکیپروازبلاولبیکار جسکو تبدیلی دیکھنی دیکھ لے35سال دوسرے ماں بہنوں شلواریں اتارنے اب دوسرے شلواروں ناڑے ڈال ہیں‍,1
بزدارکیپروازبلاولبیکار بلاول وعدہ انتخابی میدان لڑیں آپس نہیں لڑیں ڈنگرپٹواریوں جاہل جیالوں کوپھرپھدوبنائیں مریم صفدر,1
کپتان صاحب کریڈٹ سے ورلڈکپ شوکت خانم نکال پیچھے ایمپائر انگلی کوکین پڑیا گندے میسیجز بچتے,1
بتاۓ کتنے سپری کتنے فیک اکاونٹس کے؟؟,0
بندے موڈ زرا سا آچھا نہیں ساری کائینات ملکر آف کرنے لگ جاتی بندہ پوچھے او تسی،،،،،،، توانوں ہور کم نئیں,0
عادی بھائی پلیز ڈی ایم چیک کرلیں،۔,0
سین فوج کیپٹن ریٹائرڈ صفدر آرمی ایکٹ تحت خود سزا دینے تقاضہ مسکین دا کورٹ مارشل,1
تبدیلی نہیں 1970 سے 70پارٹیاں کام اب صرف 2 رہ گئ پی ٹی پی ڈی ایم مطلب پاکستان ڈنگر موؤمنٹ,1
اسمبلی بغیر ڈیزل چل کیونکہ اِسکو گدھا رہا ھے گدھے ڈیزل نہیں ڈنڈے مشاہد اللہ خان,1
جس طرح ہندو گائےکو ماں مانتےہیں بیل کوباپ نہیں مانتے ویسےہی پٹواری مریم باجی مانتےہیں صفدر کوبہنوئی نہیں مانتے,1
بھٹی صاحب بندہ فالو بیک نہیں دیتا آگاہی لیے ٹوئٹ دیں,0
دنیا سات بہترین کیز بارے بتاتا ہوں۔۔۔ اے او تینوں کی۔ مینوں کی۔ اونوں کی۔ ہویا کی۔ سانوں ایسی معلومات لیے مجھے فالو,0
انا للہ انا الیہ راجعون معروف عالم دین،مناظر اسلام حضرت مولانا عبدالکریم نعمانی صاحب کبیر والہ انتقال فرما ہیںاناللہ وانا الیہ راجعوننمازجنازہ صبح دس بجے دارالعلوم کبیروالا ہوگی خبر کی۔ہے,0
جان تکلیف تمہیں ہنسی ترس گا,0
ایڈی امران خانی سوری لکھ انوں گا معافی چے چنگا نندا اے معاف چے گا,1
جلدی تھا جس جس ٹیگ تھا بلاک جعلی مشیر نے پتہ نہیں تھا نواز بنگش نے دیکھ لیا,1
سرکاری نوکری سندہ سندھی بولنے نہیں نوٹ دکھانے ملتی,1
بھائی اسکول سے بھی بھاگ جاتے ٹیچر سوال پوچھ گا اب سوالوں سے بچنے لئیے بھاگ کرجاتے,1
پہلے پہلے ایسے لڑکیاں,0
یار کتےکی بھی اوقات آپنی عزت سے بھی خراب,0
انگور 180 روپے درجن کھیرا 30 روپے فُٹ بلاول,0
موٹی چڑیل تمھاری توجہ لاک ڈاون وقت,0
کسی جماعت سے تعلق نہیں دیکھ حیران رہاہوں پی پی ن لیگ ترجمان بنے,1
ڈھیل حکومت ذلیل سر چڑھیں ۔۔۔پکڑ ذرا ڈرائنگ روم سیر کروائیں ۔۔سافٹ وئیر اپڈیٹ گا سارے وائرس نکل جائیں بالکل smooth ‍,1
عجیب کنجرلوگ نانی والی بات مائنڈ کرگئے حرام کمائی پہ پلنے والی بات ذرا سا بھی برا نہیں منایا,1
نوازشریف سیاست ختم ھو ھے برنال لگائے برف ٹکور,1
قادر پٹیل صاحب پارلیمنٹ ھو تھانے ھو دیکھتے سے منہ چلاتے جوتے چھوڑ گھر راستہ کسی سے ھمارے گھر کھا,0
ہیش ٹیگ جواب ارشدکتاشریف ایسے ٹرینڈز نہیں کرنے چاہئیں انصافیوں,0
تواڈا وی سین آ,0
لفافوں چکر ماں بنایا لفافوں نے اپنی۔ کریے کہنا اوہی سی سمجھ جان ناگن جگہ تے آندا,0
کوئیمرادعلیشاہسےپوچھے پتہ تمہیں ککھ نہیں ،محمد ذبیر مطابق نےاس رینجرز منجن بیچا ،حامد میر کےمطابق جی اغوا ہوگیاتھا، تمہارےمطابق پولیس نےکام قانون مطابق کیا،آئی جی اغوانہیں ۔۔جب تمہیں کسی بات پتہ نہیں پریس کانفرنس کس کھاتے,1
کہا جاتا IG سندھ بوٹ والوں نے اُٹھایا تھا زبردستی اُن سے ارسٹ وارنٹ پے دستخط لیا تھا ۔,1
بہت اچھا ویسے بنتا بھی یہی کیونکہ ایسے ٹی ایل پہ اشفاق احمد ڈی ایم منٹو بن جاتے جے بندے پتر بن رہن تے فیر بلاک شلاک نہ ہوون,1
او چوہے پہلے آٸینے شکل دیکھ نے بوووہت عزت ہوٸ عدالت عظمیٰ ۔مفرور ،دہشت گرد، غدار لیڈر غلام ابن غلام ۔ باجوہ استعفیٰ۔ ہنہ شفاف مقدمے تقاضا۔۔۔۔۔ پہلے گیدڑ عدالتوں سامنا کراٶ۔,1
بشری بی بی عرف پنکی جی زرا خان جی بتاؤ پاکستان وزریراعظم سارے معاملات آپکو پتہ بھی نہیں ؟؟,0
ولیمہ ہوگا نے بریانی کھانی ہے۔۔,0
میاں نا دیکھے,0
فضل الرحمن مفتی محمودکابیٹاپاکستان کوگناہ سمجھتا اچکزئ پاکستان توڑنےکاخواھش مند اسفن…,0
چائے آتی دماغ چلتا ‍ چائے آتی دماغ چلتا Tealover,1
ٹایئگر فورس جہانگیر ترین ٹھکانوں چاپے۔۔۔۔۔لندن حکام سے خوالگی مطالبہ۔۔۔۔ حسرو بختیار آٹے ملوں بھی چاپے عامر کیانی دوائیوں ریٹ بھی چیک بے روزگار یوتھی خواب نہیں پاکستان,1
لنگر خانے دورے دوران،ایک شخص نے،عمران نیازی سے کہا ،،مولا خوش رکھے،، سے پہلے بھی کما کھاتے,1
بے نظیر نواز شریف بہن مریم وضاحت بڑا بے غیرت تھا بھائی بہن ننگی تصویریں جہاز سے پھینکواتا تھا۔,1
ہاہاہاہاہاہا ۔ جملہ چار پانچ سن اولاد بیکہیون جیسی ماں آٹومیٹیکلی ایسی بن جاتی ۔۔۔,0
بات یاد رکھنا نگران شوھر نےایسے کسی دن ڈانگاں کھاندیاں کھاندیاں شہید ہوکر محبت راہ امر ہوجانا,0
تو، آگ وجُود اندر دُکھ کہ، چہرے دُھواں ہُوئے,0
نئے انقلابی لیڈر کسی خریدنے کوشش نواز شریف نے متعدد بار فوجی افسران رشوت دینے کوشش کی، مگر ناکام رہا اعجازالحق مارخورز,0
دل دل نیازی گاتا پھررہا اساں ٹُر جانا دن رہ,1
بیوی عزت نہیں ووٹ عزت دلوانے,1
صحافی بتا سیاستدان مارشل لاء پیداوار تھا بتانا پسند فرمائیں سا صحافی سے DG ISPR پیداوار ہے۔ ریحام خان DunyaUpdates,1
کدو 200 روپے گَز ٹینڈے 100 روپے فُٹ مولی 300 روپے میـٹر BilawaJaBhutto,1
غیر جانبدار رہنے سخت پیغام سر کروا دہا سب۔۔۔؟؟؟ کیپٹن صفدر بلاول کہہ ارمی نے دروازہ توڑا ہے۔۔۔؟؟؟ غیر جانبداری کیسی۔۔۔؟؟؟,0
ھی پیارے ھیں بس وہی لوں جاناں جیب ہلکی کرنی سارے,0
شام 150 فالورز اضافہ لسٹ شامل ہونے لیے ڈی مینشن ریٹوئیٹ ریٹوئیٹ والوں فالو ا…,0
بہت شکریہ پلوشہ صاحبہ پی پی پی ووٹر سپورٹر نہین ذوالفقار…,0
نانی کہنا کراچی والوں نے جان چھڑک عزت دی؟؟؟,1
جی جلد پنجاب رہ جاۓ گا پاکستان۔تو لیجۓ گا,1
امام مہدی بتائے گا امام مہدی مولوی ۔ پین سری ۔مولانا فضل الرحمن ۔بپا جی ‍‍,1
صفدر صاحب خود خطرناک وائرس انہیں کرونا معمولی وائرس سے ڈر کرونا سے سو کلومیٹر سے راستہ بدل گیا گا,1
زمانہ دیکھ لو، اب نہیں,0
شکر الحمدللہ ٹویٹ اردو نظر,0
صحافت نام دھبہ دلال باجوہ نال توں پین ویائی اے,0
دلہے بھا ئیوں ویلکم جی کرنکیڈھولکی,0
پڑوسی سوچنے سے فرصت ملی سوچیں آخری لاہن درست پڑوسن,1
کامی بھائی وہی ناں 900 پہ جاسوسی کرنے,1
حافظ حمداللہ نےطاھراشرفی کومولویوں ویناملک قراردےدیا اتھے,1
اپوزیشن اتحاد سے فائدہ لعنت بھیجنے نہیں اجتمائی لعنت آپشن استعمال وقت بچایں,1
آہو آہو آواز دیو بھائی,0
بات رہنے دیں، نے سا عمل لینا ہے۔,0
شکر سے سمجھ,0
پی ڈی ایم جلسے وقت عجیب ماحول بن گیا جنریٹر نے آواز ڈیزل مک گیا جے,0
گندے انڈے وجہ سے بھلے انڈے بھی سو روپے درجن,1
ن لیگیوں سے بحث مت کیونکہ 20 سال بے نظیر پیلی ٹیکسی اب مریم بینظیر,1
توسی جی میئ خا مخا,1
ماضی انتہائی بے وقوف حال سمجھدار لڑکی مریم نواز بزدارکیپروازبلاولبیکار,1
مطلب رزلٹ توں بعد ۔۔تا جے ہار تے فر پکآن وی نہ پین ۔,0
بڑے دنوں بعد مجھے عزیز دوست یاد آ گیا غفورا مفورا دھشتگرد,0
خواب حقیقت ھوں شاء اللہ۔۔,0
ووٹ گولی مار چوری پیسے واپس چورو دلال,1
امرود 50 روپے فٹ کیڑا فری بِلورانی,1
پاکستانی سیاست دھڑوں تقسیم ہے۔ دھڑا پرو عمران دوسرا دھڑا اینٹی عمران اپوزیشن پارٹیوں شناخت ختم ہے۔ عمران خان بہت بڑی سیاسی کامیابی,1
آگ نے نواز شریف دل لگائ کیپٹن صفدر بھاگ نانی اماں,1
ربّا پیار دِتا، عمراں وی لمبیاں,0
کاشف صاحب توسی تے اینج خوشی نال وکٹری دا ایموجی لایا جیویں فیصل دا نیو پاپا توسی او,0
کرنا بنڑدا سی,0
نام تبدیل برداشت,0
دندیاں کڈ سرکار مگر رات محفل اچ نا آۓ ٹپہ شریف نا للائی ھوجانی,1
رکشہ ملا ایسے عمران خان جلسے ہزاروں رکشے گاڑیوں پینا فلیکس اوقات رہ رونا بنتا,1
بے آگ بھتہ خور گلُو بٹوں نے لگائی شُوباز,1
ابھی بزی ہوں، تھریڈ شام لکھوں گا یوتھی فیک اکاؤنٹس پوسٹ مارٹم ہوگا۔۔۔ Stay tuned,1
کس فیض بت ہیں؟,0
نہ جی نہ جی,0
پاکستان بربادی انضمام الحق وسیم اکرم جاوید میانداد بہت بڑا حصہ ھے نا اچھا کھیلتے نا عذاب گلے,1
ھاھاھا تسی باز آجاؤ آ رشتے آلی سرکار دا راگ آلاپ رے,1
مُک گٸی جوانی بن گٸی نانی سوچ بھی شیطانی دسو کون؟,1
ووٹ عزت باپ مفرور اشتہاری نواز شریف واپس بلاؤ,1
جانتا قابل نہیں خدا گواہ نے نماز مانگا دعا مانگا جتنا پیار آپس سے کرتا اتنا پیار اپس سے نہیں سکتا سے بہت پیار کرتا,0
بی بی کچھا پہناو,0
وقت یاد محور رہوں سوچوں بکھر جاوں، نکلوں کدھر جاوں,0
زبردست باجی لفافہ وقت پہُںچ جائےگا,0
حکومت نے اتنی مہنگائی کیلا 25 روپے انچ ہوگیا جس وجہ سے مجھے کیلے لینے مشکلات پیش آ رہیں بلاول زراری عرف بلو رانی,1
او محترمہ بینظیر صاحبہ اے سانوں جم جے ایندے نالوں مُختیارا ای جم جانا سی آہو,1
دیکھ ڈیلیٹ کرنے والا خیر خواہ ہے؟ نازیبا تصاویر بناتے خود خیرخواہ نہیں۔۔۔کسی بھیجنا بات,0
اب واپسی ظاہر جوان ہوکے,0
جیل وقت گذارنے والی کتاب پڑھنا شروع نانی باتوں سے کسی گھنٹہ فرق نہیں,1
گاؤں پیپل نیچے شہر میکاپ پیچھے چڑیلیں چڑیلیں محفلسخن,1
تاریخ گواہ چیف صاحب نےجس جگہ، جس بارڈر دورہ نوجوانوں کارکردگی سراہا اطمینان اظہار کیا۔واحد ادارہ جہاں کسی م عدم اطمینان اظہار نہیں کیاگیا,0
انتقال کرگۓ لیے چاہیں سوگ منائیں چاہیں خوشیاں,0
راولپنڈی چنا چاٹ اسلام آباد فروٹ چاٹ ن لیگ بوٹ چاٹ بڑا مشہور,1
راجہ صاحب پٹواریوں لفافوں بہترین رگڑتے ٹیکے لگاتے,1
اوہ تے شہزادی دل,0
جزاک اللہ خیرا پیاری بہنا اللہ پاک آپکو ہمیشہ خوش حفظ وامان آمین,0
ٹوٹے رکشے جتنی اوقات مادرِ ذلت,1
جویں دا خان سیریس اے اونج سیریس آں,1
عشق ٹوٹا استخارہ عشق دوبارہ محفل سے اٹھنے والا تھا اسکی آنکھ نے اشارہ سر سے لیکر پاوں ساری کہانی یاد بھی شخص مجھکو منہ زبانی یاد,0
کہا جی عمل نہی کسی خلاف کتنے بھی ثبوت شکایت دتج کروائیں,1
اتنی عزت کافی نہیں ویسے صفدر سے بار پوچھ لینا,1
جس اندر جھانکنا آجاۓ دوسروں احساسات سمجھنے قابل جاتا,0
ملزم صفدر پاس سے 20 گرام سلاجیت، 30 ملی لیٹرسانڈہ تیل، ریحام خان کتاب کاما سوترا برامد ھوئ اندرونی ذرائع…,1
تمام ادویات غریبوں سے رکھیں طبیعت خراب 92 ورلڈ جھلکیاں وزارت صحت حکومت ڈنکی راجہ,1
حدیث نبوی یونس نے مجھے ابن شہاب سے خبر ، کہا مجھے ابن مسیب نے حضرت ابوہریرہ رضی اللہ عنہ سے حدیث بیان ، انہو…,0
دیوانہ بازی گیا گرتے فرزانے پہ,0
گزارش ڈی حی ایس پی آر صاحب سے برائے مہربانی ریٹائرڈ افسران آرڈر جاری میڈیا سوشل میڈیا نام ریٹائرڈ لفظ نہ لکھا کیونہ جواب دیا جاتا مجھے دکھ کیونکہ جواب دینے والا بساوقات پوری فوج رگڑا جاتا,1
مائی ڈئیر پاکستانیو الیکٹڈ سلیکٹڈ فرق جان جیو پاکستانزندہ باد مہنگائی۔ مردہ باد,1
تہاڈا مشورہ سر آکھاں تے، جس تصویر تساں لائی ہیگی حکم تے لبیک,0
نہیں ہانی ووٹ حور ٹوئیٹ بہترین ھوتی,0
اوہ رشوت اب آنا پڑے گا,1
صرف چیز مینشن کرنا بہت ہے، کیپٹن صفدر گرفتار گیا تھا پنکی تنظیم سازی کرنے پلاننگ رہا تھا، بات ابا جی نے مجھے بتائی، عمران خان۔,1
عمران خان استعفیٰ,0
میکو پتہ رخصتی وقت گھر روئے نہیں خوش,0
ہا ہا ہا ہا۔۔۔۔ نانی ہے، کراچی بہت ڈیمانڈ تھی،،، بہت عزت ہوئی۔۔۔,1
خدا قسم اے قائد اعظم حیات ھندے نہ او سوچدے تے لازمی اے کیہڑی قوم دا مطالبہ بیٹھا واں,1
اللہ اللہ صحت آمین,0
گاجر 200 روپے گز,1
اَلسَلامُ عَلَيْكُم وَرَحْمَةُ اَللهِ وَبَرَكاتُه صبح بخیر زندگی Plz mare liye b dua kr dijye GA sb…,0
ابھی چکریں لگانا باقی,0
پنکھا بھی برداشت نہیں ، پنکھا نہ نشئی عمران نیازی گیا,1
سلیم ٹومی دونوں پاٶں بیٹھ زبان باہر نکال دیکھاٶ,1
لہجے سخت دل نرم,0
ابھی پاٹنا شروع حوصلہ رکھو سنیاور دیکھتی جاوُ جاتا رہ پاتا,1
آمریت باغی؟ بلاول کہتا رھا نون لیگیوں باپ ضیاءالحق ہے، اسکا کیا؟ بھی آمریت باغی نہیں تھا,1
بلی چھچھڑوں خواب۔ آنٹی وہی بلی ھے,0
وہیل چکر لگتا بالک حسن کسی فلٹر شاخسانہ لگ رہا,0
نہیں جی “ خود ٹھپے لگائے “ ۔۔۔دھاندلی کیسی ‍,1
سر جی بنا ملک چل نہیں سکتا نا,1
اگلا وزیر اعظم مولانا مریم بھٹو,1
ھاھاھا گلاں گول مٹول کردے او سرکار اے گلں چنگئیاں نئیں,1
جس اندر جھانکنا آجاۓ دوسروں احساسات سمجھنے قابل جاتا,0
بہت بہت شکریہ االامارات پوری ٹیم مل کام یقینا کامیابی قدم چومے ۔۔۔,0
پشاور ہاٸیکورٹ نے لیگی رہنما امیر مقام خلاف FIA تمام کیسز سفارشات رد امیر مقام باعزت بری دیا سنائیں,1
جج صحافی سیاستدان اغوا بعد نئے پاکستان بڑا شاہکار تبدیلی پاکستان جی بھی اغواء,1
ہائے مر گیا جے,0
کاش ایسی موت مسلمان نصیب,0
باتسو چوہے کھا بلی حج چلیعورت نام دھبہ،اپنی والدیت،اپنی تربیت،اپنی ازواجی زندگی تقدس…,1
پشاور ہاٸیکورٹ نے لیگی رہنما امیر مقام خلاف FIA تمام کیسز سفارشات رد امیر مقام باعزت بری دیا سنائیں ساڈھے لائق دھڑکننواز,1
صاحب ، کپتان صاحب چھپکے سے سوشل میڈیا زریعے پوری تقریر سنے گا,0
کاش ایسی موت مسلمان نصیب,0
ڈاکٹر حافظے کمال یے دیوان رکھا ویسے بھی ڈیجیٹل زمانہ موبائل پی ڈی ایف کافی,1
تعلق عرب قریش قبیلے سے شاہ محمود قریشی جی قریش قبیلے ابو جہل لڑی سے Pmln youth w…,1
انج ای گل اے,0
چائے ٹھنڈی ہوگئ ٹویٹیں غالب,0
رانے گزر گئ تے باقی زندگی تے لعنت,1
زونگ والو توانو اللہ پُچھے دن کم از کم کوی پندرہ وی میسیج سُٹدے,1
بُہت شُکریہ سُومی خُوش رہو یارا,0
اچھا بُری نظر سے نہ دیکھنا پیٹ پہلے خراب رہتا,1
فیک اکاؤنٹ سسپینڈ بھی بہت جلد سسپینڈ جائے گا,1
یس اب ٹیم حصہ نہیں بن سکتا,0
جیتی رہو بچیوں بس خوشی زندہ لوٹ آیے ورنہ نے کھانے آرڈر دینا سوچا تھا ۔۔,0
یقین اب دل کرتا ووٹ عزت نعرہ لگاؤں ابھی بھی کررہا ہے۔,1
گھر سے نوازشریف نکلے گا کتنے بھٹو مارو بزدارکیپروازبلاولبیکار,1
میٹرک فیل بھی پاکستان انگریزی ٹویٹ ۔ ترقی,0
کسی پرواہ نہیں کرنکیڈھولکی,0
ٹوئیٹ بعد ھوئی ھے کمال ھوئی ھے کُچھ بھی ھماری قوم ھوئی ھے بھی لاجواب ھے اب بھی کسی شک ھے پاکستان مملکتِ خُدا داد وھی خُدا ھی رھا ھے پاگل ھے,1
سنا بلاول بھٹو کوئٹہ جلسے شرکت نہیں رہا ڈرپوک,1
جزاک اللہ خیرا پیاری بہنا اللہ پاک آپکو بھی ہمیشہ…,0
پروگرام ہارڈ ٹاک رانا ثنااللہ اتنی ڈھٹائی سے جھوٹ بول رہا جج ارشد ملک پاس کیس لانے والی ن لیگ نہیں قوتیں جن پاس ارشد ملک ویڈیو یعنی بندہ تمام پلانیگ دوسری شفٹ رہا ہے۔ عوام کتنابیوقوف بناتے ہی۔,0
گرو نے غصے پوچھا واپس ؟ چیلے نے کہا گروجی بٹوہ لیکے بھاگنے تھا مجھے خیال آیا گورا عیسٰی علیہ السلام ماننے والا قیامت دن عیسٰی علیہ السلام نبی صلی اللہ علیہ وسلم نہ امتی نے امتی جیب کاٹ ۔,1
اللہ نے پاکستان دیاحسین تحفہ ہمیں نادانوں نے ا سے تجربہ گاہ بنا ڈالا,1
پھوپھا جی حالات ‍,0
لدھڑ بڑی ڈینگیں مار ۔۔منہ پہ واپس پڑی مکر,0
بھٹی بیوی دا دودھ هو جاندا وے نہیں,1
کمنٹ فائدہ نہیں مجھے بلاک رکھا کرنانی نے,1
مولانا خادم باتیں نہیں؛ گالیاں خبیث گالیاں سننا پسند گا,1
بی بی صاحبہ نے لاکھوں روپیہ منہ سیٹ کروایا تھا مرشد نے نانى کہہ سارا پلاسٹک اُدھیڑ دیا,1
محبوب واحد مخلوق مرضی سے زخموں آئیوڈین لگاتا پائیوڈین لگاتا,0
جزاک اللہ خیرا پیاری بہنا اللہ پاک آپکو بھی ہمیشہ صحت سلامتی والی لمبی زندگی عطا فرمائے آمین ماہم چیڑیل نے پرانے ساتھیوں یاد تازہ دل بھی کِیا پرانے ساتھیوں نظر شعر کردوں,0
مرشد شوق بڑے نرالے شوق عذاب بنا راجپوت,1
آفرید اے او پائی استاد دا کمینٹ بغور دل دماغ کھڑکیاں کھول فیر پڑھ اک,1
PTI Establishment ڈوبے صنم۔ ت۔ھیں بھی ڈوبیں StateAboveStateRejected,0
اچھا ہمیں پتا نہیں تھا اتنے زہین بھی ہیںknowledge اضافہ گیا,0
بلاول زردای نے کوئٹہ جلسے شرکت نہ کرنے فیصلہ حالات چل اسٹیج خالی ره جانا,1
گھر سے نوازشریف نکلے گا کتنے بھٹو مارو بزدارکیپروازبلاولبیکار,1
PTI Establishment ڈوبے صنم۔ ت۔ھیں بھی ڈوبیں StateAboveStateRejected,0
اچھا ہمیں پتا نہیں تھا اتنے زہین بھی ہیںknowledge اضافہ گیا,0
⁦⁩ پاکستان نے سفارتی محاذ پر⁦ بھارت بہت پیچھے چھوڑ دیا,1
بہن چھوڑ 2 بھائی مفرور انکل جی,1
ملنا تھا بار اُسے منیر ایسا مِیں چاہتا تھا ایسا نہیں ھوا,0
ہاہاہاہاہاہا۔۔۔۔وڈا پرا تے پراواں لئی قربانی دیندا اے۔۔۔تہاڈی قربانی منظور,0
کیپٹن صفدر پہلے موقع جگہ نہیں ملتی، مل جائے چھاپہ پڑ جاتا,1
بقول مریم نواز کیپٹن صفدر ہمیں پتہ دیکھتے,1
اچھا مذاق لیتی ھیں بھی,0
حلوہ بریانی لائٹیں جلتی,1
لبرل سیکولر گا,1
